pair_id,gene_concept_id,gene_curie,gene_label,disease_concept_id,disease_curie,disease_label,seed_phenotype_count,seed_phenotype_rarity_score,shared_phenotype_count,shared_phenotype_rarity_score,phenotype_jaccard,shared_ratio_to_gene,shared_ratio_to_disease,gene_alias_count,gene_member_count,gene_xref_count,gene_phenotype_count,gene_out_degree,disease_alias_count,disease_member_count,disease_xref_count,disease_phenotype_count,disease_lacks_phenotype_count,disease_in_degree,disease_out_degree,disease_trial_count
8601ede272e56e0a548a4245d2799dbd,51374,NCBIGene:2538,G6PC1,9288,MONDO:0009288,glycogen storage disease Ib,4,0.5533834586466165,25,0.972521234074918,0.36764705882352944,0.8064516129032258,0.4032258064516129,1,2,0,31,36,26,1,15,62,0,4,64,1
20490ecbd2d18da7ab62324856b06fe5,52880,NCBIGene:7351,UCP2,58190,ORPHA:276575,Autosomal dominant hyperinsulinism due to SUR1 deficiency,4,0.8409090909090909,24,1.3007901248370155,0.8,0.9230769230769231,0.8571428571428571,1,2,0,26,29,1,1,0,28,0,1,28,0
f0a5512df04c345db90b0b86de464a8c,52564,NCBIGene:6448,SGSH,9657,MONDO:0009657,mucopolysaccharidosis type 3C,4,0.6761904761904762,24,0.869636513975826,0.5853658536585366,0.8571428571428571,0.6486486486486487,1,2,0,28,32,19,1,11,37,0,2,39,0
1429c14490e04bc30e3fa8b00e1b14cb,50959,NCBIGene:1187,CLCNKA,9424,MONDO:0009424,Bartter disease type 2,4,0.7416666666666667,23,1.6371354293571903,0.26436781609195403,0.3770491803278688,0.46938775510204084,1,2,0,61,66,16,1,8,49,0,2,50,0
1880c9c837f1d27972ccce05206fe014,52034,NCBIGene:4669,NAGLU,9657,MONDO:0009657,mucopolysaccharidosis type 3C,4,0.6761904761904762,23,0.8480963891115341,0.4107142857142857,0.5476190476190477,0.6216216216216216,1,2,0,42,51,19,1,11,37,0,2,39,0
f24f03636a4effb397d87d44cef2e631,51421,NCBIGene:2658,GDF2,8535,MONDO:0008535,"telangiectasia, hereditary hemorrhagic, type 1",5,1.0928571428571427,22,1.9635683437081082,0.29333333333333333,0.5365853658536586,0.39285714285714285,1,2,0,41,46,11,1,8,56,0,3,57,1
f3f5518dcb3859170fa384b96d9bce0b,50959,NCBIGene:1187,CLCNKA,25284,MONDO:0100344,Bartter disease type 1,4,0.7416666666666667,22,1.6326309248526858,0.2682926829268293,0.36065573770491804,0.5116279069767442,1,2,0,61,66,21,1,8,43,0,1,44,0
2740b85a6967552cdb2b8e635a13447a,50710,NCBIGene:445,ASS1,8815,MONDO:0008815,argininosuccinic aciduria,4,0.7694444444444445,22,1.319767489687292,0.2619047619047619,0.8461538461538461,0.275,1,2,0,26,33,16,1,14,80,0,4,81,2
75d8e038f95a087d91d88d992b87f513,52880,NCBIGene:7351,UCP2,57462,ORPHA:324575,Hyperinsulinism due to HNF1A deficiency,4,0.7159090909090909,22,1.1658564298400294,0.6470588235294118,0.8461538461538461,0.7333333333333333,1,2,0,26,29,1,1,0,30,0,1,30,0
37d1ebefb3652709f2fc0a216ee6dcb1,55429,NCBIGene:148789,B3GALNT2,58946,ORPHA:559,Marinesco-Sjögren syndrome,4,0.7242424242424242,22,0.8845168104124898,0.18333333333333332,0.2268041237113402,0.4888888888888889,1,2,0,97,102,1,1,0,45,0,1,45,0
fa0b9d0afcdb87e101882f4c9bf6b264,52034,NCBIGene:4669,NAGLU,9655,MONDO:0009655,mucopolysaccharidosis type 3A,4,0.6761904761904762,22,0.846904493998304,0.4583333333333333,0.5238095238095238,0.7857142857142857,1,2,0,42,51,20,1,11,28,0,2,30,0
20ba5fb0e28a9cf6443d38dd285a5b69,52564,NCBIGene:6448,SGSH,9656,MONDO:0009656,mucopolysaccharidosis type 3B,4,0.6761904761904762,22,0.8435932357201583,0.6666666666666666,0.7857142857142857,0.8148148148148148,1,2,0,28,32,18,1,11,27,0,2,29,0
71f5429399c52c2cff10cfa48de4f89a,54161,NCBIGene:51067,YARS2,22307,MONDO:0024553,"myopathy, lactic acidosis, and sideroblastic anemia 1",4,0.21547937356760885,22,0.2973797669675582,0.3384615384615385,0.4583333333333333,0.5641025641025641,1,2,0,48,52,9,1,5,39,0,2,40,0
a69b3e72263f16e71026c7a586470eec,55434,NCBIGene:149461,CLDN19,9550,MONDO:0009550,renal hypomagnesemia 3,4,0.7492424242424243,21,0.8904768969075701,0.2916666666666667,0.6363636363636364,0.35,1,2,0,33,36,18,1,8,60,0,2,63,0
d4d6d016874a1f5448a91f8bdedfa4ea,51976,NCBIGene:4548,MTR,10184,MONDO:0010184,methylmalonic aciduria and homocystinuria type cblC,4,0.4936868686868687,21,0.7044588631328896,0.2441860465116279,0.5,0.3230769230769231,1,2,0,42,48,22,1,10,65,0,5,67,1
f09ec830fdf584bc63300927d65c4137,51814,NCBIGene:3952,LEP,57214,ORPHA:179494,Obesity due to leptin receptor gene deficiency,4,0.4010683760683761,20,0.7284908609588986,0.5882352941176471,0.6060606060606061,0.9523809523809523,1,2,0,33,37,1,1,0,21,0,1,21,0
d00378d2990170106133400732704b87,52396,NCBIGene:5826,ABCD4,10183,MONDO:0010183,methylmalonic aciduria and homocystinuria type cblF,4,0.7678571428571429,19,1.009560900984537,0.30158730158730157,0.5,0.4318181818181818,1,2,0,38,43,20,1,9,44,0,2,45,0
ef3f305746af36d321f55f77dcaceaf5,54379,NCBIGene:54949,SDHAF2,8192,MONDO:0008192,pheochromocytoma/paraganglioma syndrome 1,4,1.45,18,2.8034185399471037,0.29508196721311475,0.33962264150943394,0.6923076923076923,1,2,0,53,59,20,1,4,26,0,2,29,0
a092be7effcb009fb5fbc304f58812a5,51421,NCBIGene:2658,GDF2,10880,MONDO:0010880,"telangiectasia, hereditary hemorrhagic, type 2",5,1.0928571428571427,18,1.5691662693125634,0.2903225806451613,0.43902439024390244,0.46153846153846156,1,2,0,41,46,10,1,4,39,0,2,40,0
dcc1abe3b26dbb52ec786ff927a28c83,51020,NCBIGene:1373,CPS1,8815,MONDO:0008815,argininosuccinic aciduria,4,0.9694444444444444,18,1.3139337016284964,0.20454545454545456,0.6923076923076923,0.225,1,2,0,26,30,16,1,14,80,0,4,81,2
fa81724b3bedfc4d64c99db7c5156876,51020,NCBIGene:1373,CPS1,8988,MONDO:0008988,citrullinemia type I,4,0.7472222222222222,18,0.934357502102853,0.5294117647058824,0.6923076923076923,0.6923076923076923,1,2,0,26,30,16,1,11,26,0,5,28,1
da09be2f6f20f50e7e9cbd72826b8f8d,55126,NCBIGene:84892,POMGNT2,58946,ORPHA:559,Marinesco-Sjögren syndrome,4,0.7242424242424242,18,0.8659232698219499,0.1782178217821782,0.24324324324324326,0.4,1,2,0,74,79,1,1,0,45,0,1,45,0
3e724e5f77c83f93c8bd8decb3c177d9,54762,NCBIGene:64374,SIL1,57492,ORPHA:899,Walker-Warburg syndrome,4,0.7242424242424242,18,0.8570450640254281,0.16216216216216217,0.22784810126582278,0.36,1,2,0,79,82,1,1,0,50,0,14,50,0
02d72feff99a585f9d1ded30eaf0dddc,53499,NCBIGene:10329,RXYLT1,58946,ORPHA:559,Marinesco-Sjögren syndrome,4,0.7242424242424242,18,0.852484022130099,0.21428571428571427,0.3157894736842105,0.4,1,2,0,57,60,1,1,0,45,0,1,45,0
fc4e1de9085c44143cbebcf405c8b138,50710,NCBIGene:445,ASS1,9376,MONDO:0009376,carbamoyl phosphate synthetase I deficiency disease,4,0.5472222222222223,18,0.6133076437085963,0.6666666666666666,0.6923076923076923,0.9473684210526315,1,2,0,26,33,17,1,15,19,0,3,20,1
22c73e430e78cf6a7d1e5aa790aa9d58,53443,NCBIGene:10102,TSFM,25166,MONDO:0100224,"mitochondrial complex I deficiency, nuclear type 1",4,0.25858974358974357,18,0.3146893153694121,0.19148936170212766,0.4090909090909091,0.2647058823529412,1,2,0,44,49,8,1,4,68,0,2,70,0
039571bbba7fd4832518bd13ae55d027,52396,NCBIGene:5826,ABCD4,10184,MONDO:0010184,methylmalonic aciduria and homocystinuria type cblC,4,0.5456349206349206,17,0.7874392585166544,0.19767441860465115,0.4473684210526316,0.26153846153846155,1,2,0,38,43,22,1,10,65,0,5,67,1
1de4065f1dc5a7b46e93642e85845fdd,53105,NCBIGene:8643,PTCH2,58517,ORPHA:77301,Monosomy 9q22.3 syndrome,4,0.9166666666666666,16,1.3439331490124142,0.19753086419753085,0.3137254901960784,0.34782608695652173,1,2,0,51,61,1,1,0,46,0,1,46,0
ecd70f2610edeee590222f99572a6714,52869,NCBIGene:7299,TYR,56003,ORPHA:79432,Oculocutaneous albinism type 2,4,0.4976190476190476,16,0.9942663204251639,0.19753086419753085,0.2191780821917808,0.6666666666666666,1,2,0,73,87,1,1,0,24,0,2,24,0
9926cd605e5e1a925c358925ab76f02b,54445,NCBIGene:55278,QRSL1,22676,MONDO:0030008,combined oxidative phosphorylation deficiency 42,5,0.08948758264796,16,0.13377024254835607,0.8888888888888888,0.9411764705882353,0.9411764705882353,1,2,0,17,20,3,1,5,17,0,2,18,0
bc0816acbd689e319252cc15fb723cea,55603,NCBIGene:283459,GATC,22674,MONDO:0030006,combined oxidative phosphorylation deficiency 40,5,0.08948758264796,16,0.13377024254835607,0.8888888888888888,0.9411764705882353,0.9411764705882353,1,2,0,17,19,3,1,6,17,0,2,18,0
119eff6f3fc0c71194a8d186f6e5c293,54954,NCBIGene:80331,DNAJC5,8768,MONDO:0008768,"ceroid lipofuscinosis, neuronal, 6B (Kufs type)",5,0.7694444444444445,14,0.8870988301958725,0.4827586206896552,0.7,0.6086956521739131,1,2,0,20,25,12,1,7,23,0,2,24,0
6f40b5d71fcb40c8985fba32948982bd,53682,NCBIGene:11234,HPS5,13558,MONDO:0013558,Hermansky-Pudlak syndrome 6,4,0.4037698412698413,14,0.48868732892406636,0.32558139534883723,0.7,0.3783783783783784,1,2,0,20,25,6,1,6,37,0,2,38,0
78005d0dc66c68eaf184110139850743,52404,NCBIGene:5859,QARS1,24913,MONDO:0060711,Jaberi-Elahi syndrome,5,0.0592225306674586,14,0.07084386437044563,0.09333333333333334,0.56,0.10071942446043165,1,2,0,25,29,3,1,3,139,0,2,141,0
89c2e1e45c7e66bb519256767c8de16a,52396,NCBIGene:5826,ABCD4,10185,MONDO:0010185,methylmalonic aciduria and homocystinuria type cblD,4,0.5456349206349206,13,0.7732871679453848,0.22807017543859648,0.34210526315789475,0.40625,1,2,0,38,43,25,1,10,32,0,3,34,1
7d96ad77d17b09360ed88245e9f537b5,54750,NCBIGene:64175,P3H1,12536,MONDO:0012536,osteogenesis imperfecta type 7,4,0.34846491228070176,13,0.4200559850575339,0.2549019607843137,0.4482758620689655,0.37142857142857144,1,2,0,29,35,13,1,6,35,0,2,36,0
81cda7a244dbc9152d38f0fe97052d2d,54288,NCBIGene:53616,ADAM22,30554,MONDO:1060177,developmental and epileptic encephalopathy 119,5,0.0813500114501019,13,0.10786916277033715,0.06878306878306878,0.6842105263157895,0.07103825136612021,1,2,0,19,21,5,1,2,183,0,2,184,0
4fd0e18dc03e2db942d98182a61a1af0,53394,NCBIGene:9922,IQSEC1,30554,MONDO:1060177,developmental and epileptic encephalopathy 119,5,0.016973722267695834,13,0.02721956321300695,0.07027027027027027,0.8666666666666667,0.07103825136612021,1,2,0,15,18,5,1,2,183,0,2,184,0
a9bd5ce16debb01ba791252d36de1567,51393,NCBIGene:2584,GALK1,9258,MONDO:0009258,classic galactosemia,4,1.2575757575757576,12,1.3813961780923045,0.23076923076923078,0.36363636363636365,0.3870967741935484,1,2,0,33,37,12,1,10,31,0,3,34,1
82b0ac9f2daca5811bb6d429ce339971,55744,NCBIGene:401474,SAMD12,11930,MONDO:0011930,"epilepsy, familial adult myoclonic, 2",5,0.9333333333333333,12,0.981684965046406,0.48,0.6,0.7058823529411765,1,2,0,20,23,10,1,6,17,0,2,18,0
a882df0fc97e63cbf1ae1f1fb645806b,54546,NCBIGene:55997,CFC1,27437,MONDO:0976135,"heterotaxy, visceral, 14, autosomal",4,0.7032679738562092,12,0.8234486847957532,0.1875,0.7058823529411765,0.2033898305084746,1,2,0,17,25,1,1,5,59,0,2,60,0
f128b8c3dcd7796a57d5560b19a2662d,52423,NCBIGene:5915,RARB,11010,MONDO:0011010,Matthew-Wood syndrome,4,0.5533338560861497,12,0.5725832517785697,0.22641509433962265,0.631578947368421,0.2608695652173913,1,2,0,19,22,18,1,9,46,0,2,49,0
fc147fbbb50c158b2c0b2a9050e3ef09,50824,NCBIGene:774,CACNA1B,59274,ORPHA:289266,Early-onset epileptic encephalopathy and intellectual disability due to GRIN2A mutation,4,0.48596491228070177,12,0.5247962861363554,0.125,0.1518987341772152,0.41379310344827586,1,2,0,79,82,1,1,0,29,0,1,29,0
57de5d4557253f8910ca21155218ecd5,55530,NCBIGene:201625,DNAH12,27125,MONDO:0958206,spermatogenic failure 89,5,0.39915128730918203,12,0.48864446924614974,1,1,1,1,2,0,12,14,1,1,4,12,0,2,13,0
2bd976264271ac5e35accd03e2a6039e,52561,NCBIGene:6443,SGCB,9683,MONDO:0009683,autosomal recessive limb-girdle muscular dystrophy type 2H,4,0.3090437788018433,12,0.37806234265036226,0.3157894736842105,0.48,0.48,1,2,0,25,31,13,1,9,25,0,2,27,0
8a7c13430f9f12ac1809b349d1484769,53896,NCBIGene:23586,RIGI,22289,MONDO:0024535,Singleton-Merten syndrome 1,4,0.22015740035542017,12,0.23279347993279495,0.21052631578947367,0.75,0.22641509433962265,1,2,0,16,19,5,1,4,53,0,2,56,0
dbf6ad303ff6f63f9fa5aeb32937b9ac,51545,NCBIGene:3054,HCFC1,10184,MONDO:0010184,methylmalonic aciduria and homocystinuria type cblC,4,0.22056159420289856,12,0.22629090317523773,0.16,0.5454545454545454,0.18461538461538463,1,2,0,22,27,22,1,10,65,0,5,67,1
a2453e06d480630d531315cb490f7927,54543,NCBIGene:55967,NDUFA12,9723,MONDO:0009723,Leigh syndrome,5,0.05958352737911875,12,0.07027420903720365,0.08823529411764706,0.8,0.09022556390977443,1,2,0,15,17,20,1,16,133,0,53,135,1
bc56502c254c3a7378263b7dbba9af0f,54575,NCBIGene:56910,STARD7,10985,MONDO:0010985,"epilepsy, familial adult myoclonic, 1",5,0.9333333333333333,11,0.9782983029729684,0.6111111111111112,0.6470588235294118,0.9166666666666666,1,2,0,17,19,5,1,6,12,0,2,13,0
ad3447ec38155d5d0691affdb9cbc135,50951,NCBIGene:1175,AP2S1,7792,MONDO:0007792,familial hypocalciuric hypercalcemia 2,4,0.5977564102564102,11,0.753080327789018,0.55,0.55,1,1,2,0,20,23,12,1,7,11,0,2,12,0
e9e1cc94fcbc68777fe52bac6e703b2c,51856,NCBIGene:4069,LYZ,27251,MONDO:0971008,"amyloidosis, hereditary systemic 3",4,0.5964285714285714,11,0.6171702809670476,0.3142857142857143,0.6875,0.36666666666666664,1,2,0,16,21,1,1,4,30,0,2,31,0
83283d976547b8437c541f4b0e9db2a9,55530,NCBIGene:201625,DNAH12,25888,MONDO:0700290,spermatogenic failure 98,5,0.39915128730918203,11,0.4869495539919124,0.8461538461538461,0.9166666666666666,0.9166666666666666,1,2,0,12,14,1,1,3,12,0,2,13,0
cd4691a00a8e9a8789df5a137580b5c7,50770,NCBIGene:629,CFB,9335,MONDO:0009335,"hemolytic uremic syndrome, atypical, susceptibility to, 1",4,0.3913021618903972,11,0.461705876005265,0.3235294117647059,0.55,0.44,1,2,0,20,32,8,1,3,25,0,8,26,0
1252cef2c736c1e76eedb66c6a9304d2,53968,NCBIGene:26074,CFAP61,27125,MONDO:0958206,spermatogenic failure 89,5,0.2568748645449544,11,0.32197780257948305,0.9166666666666666,1,0.9166666666666666,1,2,0,11,14,1,1,4,12,0,2,13,0
5fd645069c55483a5a8325c906026a30,53968,NCBIGene:26074,CFAP61,27244,MONDO:0971000,spermatogenic failure 93,5,0.2568748645449544,11,0.32197780257948305,1,1,1,1,2,0,11,14,1,1,4,11,0,2,12,0
774196cdab54df24893f8f7a2916ef68,53968,NCBIGene:26074,CFAP61,27473,MONDO:0978302,spermatogenic failure 100,5,0.2568748645449544,11,0.32197780257948305,0.9166666666666666,1,0.9166666666666666,1,2,0,11,14,1,1,3,12,0,2,13,0
82c67c71f88ab8d2de890a6f18b1d4de,54809,NCBIGene:65975,STK33,26889,MONDO:0957301,spermatogenic failure 84,5,0.2568748645449544,11,0.32197780257948305,1,1,1,1,2,0,11,13,1,1,4,11,0,2,12,0
a499f73068a94e60ea751640000c62b8,54809,NCBIGene:65975,STK33,27125,MONDO:0958206,spermatogenic failure 89,5,0.2568748645449544,11,0.32197780257948305,0.9166666666666666,1,0.9166666666666666,1,2,0,11,13,1,1,4,12,0,2,13,0
b7025c2f8d4736d085a911f49336b182,54809,NCBIGene:65975,STK33,27473,MONDO:0978302,spermatogenic failure 100,5,0.2568748645449544,11,0.32197780257948305,0.9166666666666666,1,0.9166666666666666,1,2,0,11,13,1,1,3,12,0,2,13,0
bfb352aa7667cd81b91dcafa9d6557f5,55530,NCBIGene:201625,DNAH12,27244,MONDO:0971000,spermatogenic failure 93,4,0.23248462064251538,11,0.32197780257948305,0.9166666666666666,0.9166666666666666,1,1,2,0,12,14,1,1,4,11,0,2,12,0
c1899ca41b55c7075d2de7c40b6ca334,55530,NCBIGene:201625,DNAH12,26889,MONDO:0957301,spermatogenic failure 84,4,0.23248462064251538,11,0.32197780257948305,0.9166666666666666,0.9166666666666666,1,1,2,0,12,14,1,1,4,11,0,2,12,0
63a7ab076d5bdc2602093639016d5f3e,51545,NCBIGene:3054,HCFC1,9354,MONDO:0009354,methylcobalamin deficiency type cblE,4,0.22056159420289856,11,0.22567890807119856,0.3055555555555556,0.5,0.44,1,2,0,22,27,12,1,10,25,0,3,26,1
9b1a4e9ccd47a0809910a58f8f8f38b8,51484,NCBIGene:2819,GPD1,19149,MONDO:0019149,cholesteryl ester storage disease,5,0.06076380032051428,11,0.07167687855344966,0.12087912087912088,0.9166666666666666,0.12222222222222222,1,2,0,12,15,8,1,11,90,0,4,91,1
7bbfde4ed0143d33c792abcc51b0b181,53555,NCBIGene:10565,ARFGEF1,14855,MONDO:0014855,"intellectual disability, autosomal dominant 42",5,0.0560929921932429,11,0.06856412381598047,0.13253012048192772,0.9166666666666666,0.13414634146341464,1,2,0,12,14,15,1,6,82,0,2,83,0
68baa772d5f17bc36c7438e8d98f105c,54974,NCBIGene:81562,LMAN2L,23348,MONDO:0032790,neurodevelopmental disorder with coarse facies and mild distal skeletal abnormalities,5,0.017646181757319312,11,0.021757074019500163,0.046218487394957986,0.7333333333333333,0.04700854700854701,1,2,0,15,20,3,1,4,234,0,2,235,0
4ca07c85e76c3f5169c32c2872b0c116,54398,NCBIGene:55074,OXR1,27581,MONDO:0980699,"neurodevelopmental disorder with growth impairment, quadriparesis, and poor or absent speech",5,0.008194443964332535,11,0.01098826709550228,0.08396946564885496,1,0.08396946564885496,1,2,0,11,13,1,1,1,131,0,2,132,0
29c6a5fe21554a60ad28b5d8231c4bb2,50883,NCBIGene:958,CD40,10626,MONDO:0010626,hyper-IgM syndrome type 1,5,0.9593669250645995,10,0.9980098887808133,0.23809523809523808,0.9090909090909091,0.24390243902439024,1,2,0,11,14,26,1,10,41,0,4,43,2
622cbbb94c5f4f08a811d5614954e89e,55744,NCBIGene:401474,SAMD12,13322,MONDO:0013322,"epilepsy, familial adult myoclonic, 3",4,0.7666666666666667,10,0.8158281695887563,0.4166666666666667,0.5,0.7142857142857143,1,2,0,20,23,4,1,6,14,0,2,15,0
a97bc4dcc536f6d38ce53ed12847f743,53491,NCBIGene:10299,MARCHF6,11930,MONDO:0011930,"epilepsy, familial adult myoclonic, 2",4,0.7666666666666667,10,0.813951673767457,0.3448275862068966,0.45454545454545453,0.5882352941176471,1,2,0,22,25,10,1,6,17,0,2,18,0
323e94032fd28ba704d702943c8b4d18,51086,NCBIGene:1576,CYP3A4,20723,MONDO:0020723,"vitamin D-dependent rickets, type 1A",5,0.46523150762281196,10,0.5033987575512023,0.16666666666666666,0.6666666666666666,0.18181818181818182,1,2,0,15,20,11,1,3,55,0,2,57,0
2092e76c122561e85e5687649914d070,51735,NCBIGene:3745,KCNB1,59274,ORPHA:289266,Early-onset epileptic encephalopathy and intellectual disability due to GRIN2A mutation,4,0.48596491228070177,10,0.5030648124818048,0.12048192771084337,0.15625,0.3448275862068966,1,2,0,64,67,1,1,0,29,0,1,29,0
17ef7af9ab36080bdcb547b2bf6866eb,55530,NCBIGene:201625,DNAH12,27337,MONDO:0975747,spermatogenic failure 95,5,0.39915128730918203,10,0.4656720792547778,0.7692307692307693,0.8333333333333334,0.9090909090909091,1,2,0,12,14,1,1,4,11,0,2,12,0
cc58bb8e258a6549d53fcb8a99b662dd,55435,NCBIGene:149465,CFAP57,27125,MONDO:0958206,spermatogenic failure 89,5,0.39915128730918203,10,0.4656720792547778,0.7692307692307693,0.9090909090909091,0.8333333333333334,1,2,0,11,13,1,1,4,12,0,2,13,0
de779b2f82824b3af777bc49a4a9224b,55435,NCBIGene:149465,CFAP57,27473,MONDO:0978302,spermatogenic failure 100,5,0.39915128730918203,10,0.4656720792547778,0.7692307692307693,0.9090909090909091,0.8333333333333334,1,2,0,11,13,1,1,3,12,0,2,13,0
39b9b4afb5222e8c1a09d900b9e0c1c6,55167,NCBIGene:89781,HPS4,13557,MONDO:0013557,Hermansky-Pudlak syndrome 5,5,0.3636699507389163,10,0.3886868403337148,0.43478260869565216,0.7692307692307693,0.5,1,2,0,13,18,6,1,5,20,0,2,21,0
6e25f6bc6d20123070a5a7e143d54bf9,52889,NCBIGene:7374,UNG,11528,MONDO:0011528,hyper-IgM syndrome type 2,4,0.3166901573878318,10,0.34606437102465387,0.7142857142857143,0.9090909090909091,0.7692307692307693,1,2,0,11,14,12,1,8,13,0,2,15,0
bac0f67f41521fce752a70be29483513,54809,NCBIGene:65975,STK33,25888,MONDO:0700290,spermatogenic failure 98,5,0.2568748645449544,10,0.3202828873252458,0.7692307692307693,0.9090909090909091,0.8333333333333334,1,2,0,11,13,1,1,3,12,0,2,13,0
f7b818c75f4411d43523f0deebc9bf3f,53968,NCBIGene:26074,CFAP61,25888,MONDO:0700290,spermatogenic failure 98,5,0.2568748645449544,10,0.3202828873252458,0.7692307692307693,0.9090909090909091,0.8333333333333334,1,2,0,11,14,1,1,3,12,0,2,13,0
3053d27b778738dde7aefb46f9a5b8ac,53473,NCBIGene:10233,LRRC23,27125,MONDO:0958206,spermatogenic failure 89,5,0.23522984289993276,10,0.2765232571249376,0.8333333333333334,1,0.8333333333333334,1,2,0,10,12,1,1,4,12,0,2,13,0
665c098986c41566e59d52365a01a00d,53473,NCBIGene:10233,LRRC23,27244,MONDO:0971000,spermatogenic failure 93,5,0.23522984289993276,10,0.2765232571249376,0.9090909090909091,1,0.9090909090909091,1,2,0,10,12,1,1,4,11,0,2,12,0
72445d19987bab4a5910b27358c16bc4,53473,NCBIGene:10233,LRRC23,26889,MONDO:0957301,spermatogenic failure 84,5,0.23522984289993276,10,0.2765232571249376,0.9090909090909091,1,0.9090909090909091,1,2,0,10,12,1,1,4,11,0,2,12,0
f7f6a4367b25d3fb362d708251848928,53473,NCBIGene:10233,LRRC23,27473,MONDO:0978302,spermatogenic failure 100,5,0.23522984289993276,10,0.2765232571249376,0.8333333333333334,1,0.8333333333333334,1,2,0,10,12,1,1,3,12,0,2,13,0
8c87c7bcdd2abc22f0468665a8cbfe1d,51545,NCBIGene:3054,HCFC1,10183,MONDO:0010183,methylmalonic aciduria and homocystinuria type cblF,4,0.22056159420289856,10,0.22539895118314468,0.17857142857142858,0.45454545454545453,0.22727272727272727,1,2,0,22,27,20,1,9,44,0,2,45,0
e84a8eabac4c4b2cb33b12577d62d283,51181,NCBIGene:1824,DSC2,12434,MONDO:0012434,arrhythmogenic right ventricular dysplasia 10,5,0.15306122448979592,10,0.16784534091406048,0.45454545454545453,0.7142857142857143,0.5555555555555556,1,2,0,14,22,11,1,6,18,0,2,19,0
82bae5b7d927563219c1d09d7d4b0838,52401,NCBIGene:5833,PCYT2,27632,MONDO:0980966,developmental and epileptic encephalopathy 121,5,0.040197173390813225,10,0.046582872451006244,0.136986301369863,0.6666666666666666,0.14705882352941177,1,2,0,15,18,1,1,1,68,0,2,69,0
4846263cd8c77aaeba6fab26e12d62fe,54422,NCBIGene:55180,LINS1,23010,MONDO:0030920,"intellectual disability, autosomal dominant 54",5,0.03439542816454446,10,0.03702431617213365,0.14925373134328357,0.7692307692307693,0.15625,1,2,0,13,16,6,1,5,64,0,2,65,0
4a77a6de26eeee7261f24245787e90e5,54927,NCBIGene:80155,NAA15,14606,MONDO:0014606,intellectual disability-microcephaly-strabismus-behavioral abnormalities syndrome,5,0.01932029585189763,10,0.023961512630548753,0.047619047619047616,1,0.047619047619047616,1,2,0,10,13,11,1,6,210,0,2,213,0
86f8b39694ab5d28c203d76f5862aa3e,54927,NCBIGene:80155,NAA15,14379,MONDO:0014379,ADNP-related multiple congenital anomalies - intellectual disability - autism spectrum disorder,5,0.016282764440133983,10,0.019557812723064318,0.050761421319796954,1,0.050761421319796954,1,2,0,10,13,10,1,8,197,0,2,200,0
3b4307896f92a97a831e249c9e477aaf,54927,NCBIGene:80155,NAA15,7387,MONDO:0007387,Cornelia de Lange syndrome 1,5,0.011572913183808542,10,0.014030771092760784,0.07751937984496124,1,0.07751937984496124,1,2,0,10,13,11,1,7,129,0,2,131,0
4187b78463a1eca49ae878b5b3836ef9,54927,NCBIGene:80155,NAA15,26765,MONDO:0859531,"neurodevelopmental disorder with language delay and behavioral abnormalities, with or without seizures",5,0.011572913183808542,10,0.014030771092760784,0.2702702702702703,1,0.2702702702702703,1,2,0,10,13,1,1,3,37,0,2,38,0
71e09534d8715df0ee830ea5d62da5ef,54927,NCBIGene:80155,NAA15,26555,MONDO:0859178,"developmental delay, impaired speech, and behavioral abnormalities",5,0.011572913183808542,10,0.014030771092760784,0.05319148936170213,1,0.05319148936170213,1,2,0,10,13,1,1,3,188,0,2,189,0
7c64a4e117f38fe5b3dfa29163830498,54927,NCBIGene:80155,NAA15,26978,MONDO:0957588,"neurodevelopmental disorder with impaired language, behavioral abnormalities, and dysmorphic facies",5,0.011572913183808542,10,0.014030771092760784,0.11764705882352941,1,0.11764705882352941,1,2,0,10,13,1,1,3,85,0,2,86,0
d8b42e2682b944b0cbdf83a72d430e40,54927,NCBIGene:80155,NAA15,26575,MONDO:0859199,developmental delay with or without intellectual impairment or behavioral abnormalities,5,0.011572913183808542,10,0.014030771092760784,0.19230769230769232,1,0.19230769230769232,1,2,0,10,13,1,1,3,52,0,2,53,0
73f90e165bc15255ee9dde03bd1569db,54398,NCBIGene:55074,OXR1,24913,MONDO:0060711,Jaberi-Elahi syndrome,5,0.008194443964332535,10,0.010560184903721457,0.07142857142857142,0.9090909090909091,0.07194244604316546,1,2,0,11,13,3,1,3,139,0,2,141,0
e8e463c3647a97929c607eb0700582cc,54575,NCBIGene:56910,STARD7,13322,MONDO:0013322,"epilepsy, familial adult myoclonic, 3",4,0.7666666666666667,9,0.8105650116940194,0.4090909090909091,0.5294117647058824,0.6428571428571429,1,2,0,17,19,4,1,6,14,0,2,15,0
e621bafbef3e437989f4baaa8d777810,53491,NCBIGene:10299,MARCHF6,10985,MONDO:0010985,"epilepsy, familial adult myoclonic, 1",4,0.7666666666666667,9,0.8080345140041434,0.36,0.4090909090909091,0.75,1,2,0,22,25,5,1,6,12,0,2,13,0
88244219254c332d9f4ef5a1404479d4,50964,NCBIGene:1203,CLN5,11144,MONDO:0011144,"ceroid lipofuscinosis, neuronal, 6A",4,0.6444444444444445,9,0.7206413854960695,0.36,0.36,1,1,2,0,25,31,17,1,7,9,0,4,11,0
