pair_id,label,gene_concept_id,gene_curie,gene_label,disease_concept_id,disease_curie,disease_label,seed_phenotype_count,seed_phenotype_rarity_score,shared_phenotype_count,shared_phenotype_rarity_score,phenotype_jaccard,shared_ratio_to_gene,shared_ratio_to_disease,gene_alias_count,gene_member_count,gene_xref_count,gene_phenotype_count,gene_out_degree,disease_alias_count,disease_member_count,disease_xref_count,disease_phenotype_count,disease_lacks_phenotype_count,disease_in_degree,disease_out_degree,disease_trial_count
cfd01a29206af396518b5f11b232bebe,1,50632,NCBIGene:208,AKT2,5148,MONDO:0005148,type 2 diabetes mellitus,0,0,5,1.1045030140781604,0.10869565217391304,0.10869565217391304,1,1,2,0,46,52,36,1,11,5,0,67,6,5
cfd01a29206af396518b5f11b232bebe,1,50632,NCBIGene:208,AKT2,5148,MONDO:0005148,type 2 diabetes mellitus,0,0,5,1.1045030140781604,0.10869565217391304,0.10869565217391304,1,1,2,0,46,52,36,1,11,5,0,67,6,5
d26b5d89e830e825758e123bd7374e19,1,50594,NCBIGene:102,ADAM10,14234,MONDO:0014234,reticulate acropigmentation of Kitamura,0,0,5,0.05612658479973417,1,1,1,1,2,0,5,10,7,1,9,5,0,2,7,0
d26b5d89e830e825758e123bd7374e19,1,50594,NCBIGene:102,ADAM10,14234,MONDO:0014234,reticulate acropigmentation of Kitamura,0,0,5,0.05612658479973417,1,1,1,1,2,0,5,10,7,1,9,5,0,2,7,0
d5f56a02a2aaab7b7809f7427fbdeac7,1,50631,NCBIGene:207,AKT1,8170,MONDO:0008170,ovarian cancer,0,0,5,2.594270584388619,0.01639344262295082,0.01639344262295082,1,1,2,0,305,325,24,1,11,5,0,27,7,2
d5f56a02a2aaab7b7809f7427fbdeac7,1,50631,NCBIGene:207,AKT1,8170,MONDO:0008170,ovarian cancer,0,0,5,2.594270584388619,0.01639344262295082,0.01639344262295082,1,1,2,0,305,325,24,1,11,5,0,27,7,2
15b311c37c525789c65e29d430f1b383,1,50627,NCBIGene:196,AHR,23265,MONDO:0032689,retinitis pigmentosa 85,0,0,4,0.4702284633061116,0.07017543859649122,0.07017543859649122,1,1,2,0,57,62,3,1,5,4,0,2,5,0
15b311c37c525789c65e29d430f1b383,1,50627,NCBIGene:196,AHR,23265,MONDO:0032689,retinitis pigmentosa 85,0,0,4,0.4702284633061116,0.07017543859649122,0.07017543859649122,1,1,2,0,57,62,3,1,5,4,0,2,5,0
226920411d767e697617bdfbac604be0,1,50595,NCBIGene:103,ADAR,56303,ORPHA:41,Dyschromatosis symmetrica hereditaria,0,0,4,0.49142857142857144,0.028368794326241134,0.028368794326241134,1,1,2,0,141,150,1,1,0,4,0,1,4,0
47cb0daf3887ad7c4d6cdf38ba922d39,1,50625,NCBIGene:190,NR0B1,56584,ORPHA:242,"46,XY complete gonadal dysgenesis",0,0,4,0.24405999405999407,0.039603960396039604,0.039603960396039604,1,1,2,0,101,110,1,1,0,4,0,10,4,0
